Region,Sub Region,City,City Index,State,Year,MMWR Week,Lookup Index,Deaths_Pneumonia_and_Influenza,Average LST_degC,Average_NDVI,TotalpopA,Malepop,pctmale,Femalepop,Medianage,TotalpopB,Age60andover,pct60andover,Age65andover,pct65andover,Age75andover,pct75andover,TotalpopC,Whitepop,pct_white,Blackpop,pct_black,AmericanIndian_AlaskaNativepop,Asianpop,NativeHawaiian_PacificIslanderpop,Otherpop
E. S. Central & W. S. Central,W. S. Central,Austin,5,TX,2015,44,2015_44,3,24.23,5043.66,931840,475718,0.510514681,456122,40.8,931840,120573,0.129392385,75143,0.08063938,28229,0.030293827,931840,683349,0.733332976,70992,0.076184753,2832,69994,296,77277
E. S. Central & W. S. Central,W. S. Central,Austin,5,TX,2015,45,2015_45,6,19.91,5043.66,931840,475718,0.510514681,456122,40.8,931840,120573,0.129392385,75143,0.08063938,28229,0.030293827,931840,683349,0.733332976,70992,0.076184753,2832,69994,296,77277
E. S. Central & W. S. Central,W. S. Central,Austin,5,TX,2015,46,2015_46,3,22.11,5140.07,931840,475718,0.510514681,456122,40.8,931840,120573,0.129392385,75143,0.08063938,28229,0.030293827,931840,683349,0.733332976,70992,0.076184753,2832,69994,296,77277
E. S. Central & W. S. Central,W. S. Central,Austin,5,TX,2015,47,2015_47,4,16.21,5178.64,931840,475718,0.510514681,456122,40.8,931840,120573,0.129392385,75143,0.08063938,28229,0.030293827,931840,683349,0.733332976,70992,0.076184753,2832,69994,296,77277
E. S. Central & W. S. Central,W. S. Central,Austin,5,TX,2015,48,2015_48,8,17.09,5070.81,931840,475718,0.510514681,456122,40.8,931840,120573,0.129392385,75143,0.08063938,28229,0.030293827,931840,683349,0.733332976,70992,0.076184753,2832,69994,296,77277
E. S. Central & W. S. Central,W. S. Central,Austin,5,TX,2015,49,2015_49,7,19.18,4927.04,931840,475718,0.510514681,456122,40.8,931840,120573,0.129392385,75143,0.08063938,28229,0.030293827,931840,683349,0.733332976,70992,0.076184753,2832,69994,296,77277
E. S. Central & W. S. Central,W. S. Central,Austin,5,TX,2015,50,2015_50,9,17.06,4905.05,931840,475718,0.510514681,456122,40.8,931840,120573,0.129392385,75143,0.08063938,28229,0.030293827,931840,683349,0.733332976,70992,0.076184753,2832,69994,296,77277
E. S. Central & W. S. Central,W. S. Central,Austin,5,TX,2015,51,2015_51,5,22.96,4773.07,931840,475718,0.510514681,456122,40.8,931840,120573,0.129392385,75143,0.08063938,28229,0.030293827,931840,683349,0.733332976,70992,0.076184753,2832,69994,296,77277
E. S. Central & W. S. Central,W. S. Central,Austin,5,TX,2015,52,2015_52,7,7.44,4773.07,931840,475718,0.510514681,456122,40.8,931840,120573,0.129392385,75143,0.08063938,28229,0.030293827,931840,683349,0.733332976,70992,0.076184753,2832,69994,296,77277
E. S. Central & W. S. Central,W. S. Central,Austin,5,TX,2015,53,2015_53,0,,,931840,475718,0.510514681,456122,40.8,931840,120573,0.129392385,75143,0.08063938,28229,0.030293827,931840,683349,0.733332976,70992,0.076184753,2832,69994,296,77277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,1,2010_1,2,-1.8,4773.57,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,2,2010_2,5,3.86,4773.57,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,3,2010_3,8,11.1,4761.3,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,4,2010_4,5,9.6,4761.3,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,5,2010_5,9,0.18,4545.1,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,6,2010_6,4,1.41,4458.62,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,7,2010_7,7,9.29,4450.71,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,8,2010_8,8,8.14,4440.16,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,9,2010_9,4,13.74,4449.81,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,10,2010_10,9,18.4,4507.73,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,11,2010_11,4,18.43,4507.73,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,12,2010_12,11,18.19,4664.13,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,13,2010_13,3,21.94,4690.19,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,14,2010_14,1,23.08,5757.53,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,15,2010_15,6,27.49,6558.03,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,16,2010_16,3,21.28,6736.57,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,17,2010_17,5,22.39,7182.93,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,18,2010_18,7,27.27,7182.93,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,19,2010_19,3,,6162.58,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,20,2010_20,4,24.48,6162.58,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,21,2010_21,0,28.22,7061.09,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,22,2010_22,0,27.19,7420.5,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,23,2010_23,2,28.42,7460.49,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,24,2010_24,0,29.57,7513.8,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,25,2010_25,2,31.12,7487.07,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,26,2010_26,0,30.98,7326.71,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,27,2010_27,1,29.26,7326.71,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,28,2010_28,1,28.67,7284.47,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,29,2010_29,2,30.9,7277.43,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,30,2010_30,0,30.61,7214.1,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,31,2010_31,0,31.92,7166.6,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,32,2010_32,0,32.16,7134.75,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,33,2010_33,0,31.7,7055.13,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,34,2010_34,1,32.45,7055.13,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,35,2010_35,0,27.82,7021.77,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,36,2010_36,0,28.18,7021.77,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,37,2010_37,0,29.85,6828.81,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,38,2010_38,4,32.38,6751.63,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,39,2010_39,0,27.8,6580.47,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,40,2010_40,0,26.71,6352.27,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,41,2010_41,0,26.72,6290.49,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,42,2010_42,0,26.44,5919.82,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,43,2010_43,1,19.62,5919.82,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,44,2010_44,0,15.55,5545.6,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,45,2010_45,0,20.94,5483.23,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,46,2010_46,0,13.95,5306.75,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,47,2010_47,0,13.5,5174.4,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,48,2010_48,0,12.35,5116.05,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,49,2010_49,0,7.38,4970.18,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,50,2010_50,0,6.05,4970.18,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,51,2010_51,0,8.94,4719.08,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,52,2010_52,0,0.35,4729.04,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2010,53,2010_53,0,,,193973,91274,0.470550025,102699,60.8,193973,32055,0.165254958,21960,0.113211633,9664,0.049821367,193973,102579,0.528831332,83780,0.431915782,745,5377,50,277
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,1,2011_1,0,9.63,4788.8,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,2,2011_2,0,2.25,4788.8,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,3,2011_3,0,2.52,4710.67,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,4,2011_4,0,11.85,4697.65,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,5,2011_5,0,7.83,4706.28,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,6,2011_6,0,2.87,4712.75,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,7,2011_7,3,18.26,4725.98,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,8,2011_8,3,11.31,4759.07,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,9,2011_9,0,13.22,4759.07,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,10,2011_10,1,16.05,4832.19,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,11,2011_11,0,18.64,4832.19,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,12,2011_12,1,20.95,5218.55,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,13,2011_13,1,18.86,5373.1,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,14,2011_14,0,24.18,5809.77,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,15,2011_15,0,23.02,6392.01,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,16,2011_16,0,21.53,6488.39,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,17,2011_17,0,22.89,7066.66,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,18,2011_18,0,21.92,7066.66,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,19,2011_19,0,24.87,7129.12,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,20,2011_20,0,22.54,7139.53,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,21,2011_21,0,26.5,7178.87,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,22,2011_22,0,30.23,7208.38,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,23,2011_23,0,32.5,7154.93,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,24,2011_24,0,31.5,7021.33,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,25,2011_25,0,33.06,7021.33,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,26,2011_26,0,32.29,6739.07,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,27,2011_27,5,31.21,6739.07,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,28,2011_28,0,32.96,6877.86,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,29,2011_29,0,32.39,6933.38,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,30,2011_30,6,32.4,6835.32,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,31,2011_31,0,36.04,6704.58,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,32,2011_32,2,32.95,6822.84,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,33,2011_33,2,27.52,7532.38,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,34,2011_34,1,30.44,7532.38,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,35,2011_35,0,30.89,7189.67,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,36,2011_36,0,27.71,7132.55,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,37,2011_37,1,27.28,7158.27,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,38,2011_38,0,24.11,7177.56,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,39,2011_39,1,26.55,7109,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,40,2011_40,0,26.43,6937.59,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
E. S. Central & W. S. Central,W. S. Central,Little Rock,18,AR,2011,41,2011_41,0,25,6937.59,195310,90708,0.464430905,104602,54.3,195310,32249,0.165116993,22740,0.11643029,11410,0.058419948,195310,96447,0.493814961,86184,0.441267728,277,6046,108,2488
